thread 1, x=-0.388939, f=0.868603
thread 1, x=-0.388739, f=0.868721
thread 1, x=-0.388539, f=0.868838
thread 1, x=-0.388339, f=0.868955
thread 0, x=-0.896990, f=0.554142
thread 1, x=-0.388139, f=0.869073
thread 2, x=0.098510, f=0.990389
thread 2, x=0.098710, f=0.990350
thread 2, x=0.098910, f=0.990312
thread 2, x=0.099110, f=0.990273
thread 2, x=0.099310, f=0.990234
thread 2, x=0.099510, f=0.990195
thread 2, x=0.099710, f=0.990156
thread 2, x=0.099910, f=0.990117
thread 2, x=0.100110, f=0.990077
thread 2, x=0.100310, f=0.990038
thread 2, x=0.100510, f=0.989999
thread 2, x=0.100710, f=0.989959
thread 3, x=0.602160, f=0.733893
thread 2, x=0.100910, f=0.989920
thread 3, x=0.602360, f=0.733763
thread 2, x=0.101110, f=0.989880
thread 0, x=-0.896790, f=0.554253
thread 0, x=-0.896590, f=0.554363
thread 0, x=-0.896390, f=0.554473
thread 0, x=-0.896190, f=0.554583
thread 0, x=-0.895990, f=0.554694
thread 0, x=-0.895790, f=0.554804
thread 0, x=-0.895590, f=0.554914
thread 3, x=0.602560, f=0.733633
thread 3, x=0.602760, f=0.733504
thread 3, x=0.602960, f=0.733374
thread 3, x=0.603160, f=0.733244
thread 3, x=0.603360, f=0.733114
thread 3, x=0.603560, f=0.732985
thread 3, x=0.603760, f=0.732855
thread 2, x=0.101310, f=0.989841
thread 3, x=0.603960, f=0.732725
thread 1, x=-0.387939, f=0.869190
thread 1, x=-0.387739, f=0.869307
thread 1, x=-0.387539, f=0.869424
thread 1, x=-0.387339, f=0.869542
thread 1, x=-0.387139, f=0.869659
thread 1, x=-0.386939, f=0.869776
thread 1, x=-0.386739, f=0.869893
thread 1, x=-0.386539, f=0.870010
thread 1, x=-0.386339, f=0.870127
thread 3, x=0.604160, f=0.732595
thread 1, x=-0.386139, f=0.870244
thread 0, x=-0.895390, f=0.555024
thread 1, x=-0.385939, f=0.870361
thread 2, x=0.101510, f=0.989801
thread 2, x=0.101710, f=0.989761
thread 2, x=0.101910, f=0.989721
thread 2, x=0.102110, f=0.989681
thread 1, x=-0.385739, f=0.870478
thread 1, x=-0.385539, f=0.870595
thread 0, x=-0.895190, f=0.555135
thread 1, x=-0.385339, f=0.870712
thread 3, x=0.604360, f=0.732466
thread 3, x=0.604560, f=0.732336
thread 3, x=0.604760, f=0.732206
thread 3, x=0.604960, f=0.732077
thread 3, x=0.605161, f=0.731947
thread 1, x=-0.385139, f=0.870829
thread 1, x=-0.384938, f=0.870945
thread 1, x=-0.384738, f=0.871062
thread 1, x=-0.384538, f=0.871179
thread 1, x=-0.384338, f=0.871296
thread 3, x=0.605361, f=0.731817
thread 1, x=-0.384138, f=0.871412
thread 0, x=-0.894989, f=0.555245
thread 2, x=0.102310, f=0.989641
thread 2, x=0.102510, f=0.989601
thread 2, x=0.102710, f=0.989561
thread 2, x=0.102910, f=0.989520
thread 2, x=0.103110, f=0.989480
thread 0, x=-0.894789, f=0.555356
thread 0, x=-0.894589, f=0.555466
thread 0, x=-0.894389, f=0.555576
thread 1, x=-0.383938, f=0.871529
thread 0, x=-0.894189, f=0.555687
thread 3, x=0.605561, f=0.731688
thread 3, x=0.605761, f=0.731558
thread 3, x=0.605961, f=0.731428
thread 3, x=0.606161, f=0.731298
thread 3, x=0.606361, f=0.731169
thread 0, x=-0.893989, f=0.555797
thread 0, x=-0.893789, f=0.555908
thread 1, x=-0.383738, f=0.871646
thread 0, x=-0.893589, f=0.556018
thread 2, x=0.103310, f=0.989440
thread 2, x=0.103510, f=0.989399
thread 2, x=0.103710, f=0.989359
thread 2, x=0.103910, f=0.989318
thread 0, x=-0.893389, f=0.556129
thread 0, x=-0.893189, f=0.556239
thread 0, x=-0.892989, f=0.556350
thread 1, x=-0.383538, f=0.871762
thread 3, x=0.606561, f=0.731039
thread 3, x=0.606761, f=0.730909
thread 3, x=0.606961, f=0.730780
thread 3, x=0.607161, f=0.730650
thread 2, x=0.104110, f=0.989277
thread 3, x=0.607361, f=0.730520
thread 3, x=0.607561, f=0.730391
thread 3, x=0.607761, f=0.730261
thread 3, x=0.607961, f=0.730131
thread 3, x=0.608161, f=0.730002
thread 3, x=0.608361, f=0.729872
thread 3, x=0.608561, f=0.729743
thread 1, x=-0.383338, f=0.871879
thread 1, x=-0.383138, f=0.871995
thread 0, x=-0.892789, f=0.556461
thread 1, x=-0.382938, f=0.872112
thread 2, x=0.104310, f=0.989236
thread 2, x=0.104510, f=0.989196
thread 1, x=-0.382738, f=0.872228
thread 1, x=-0.382538, f=0.872345
thread 0, x=-0.892589, f=0.556571
thread 3, x=0.608761, f=0.729613
thread 2, x=0.104710, f=0.989155
thread 3, x=0.608961, f=0.729483
thread 2, x=0.104910, f=0.989114
thread 1, x=-0.382338, f=0.872461
thread 0, x=-0.892389, f=0.556682
thread 1, x=-0.382138, f=0.872578
thread 3, x=0.609161, f=0.729354
thread 3, x=0.609361, f=0.729224
thread 3, x=0.609561, f=0.729094
thread 3, x=0.609761, f=0.728965
thread 3, x=0.609961, f=0.728835
thread 2, x=0.105111, f=0.989073
thread 2, x=0.105311, f=0.989031
thread 2, x=0.105511, f=0.988990
thread 2, x=0.105711, f=0.988949
thread 2, x=0.105911, f=0.988907
thread 2, x=0.106111, f=0.988866
thread 2, x=0.106311, f=0.988824
thread 2, x=0.106511, f=0.988783
thread 2, x=0.106711, f=0.988741
thread 1, x=-0.381938, f=0.872694
thread 2, x=0.106911, f=0.988699
thread 1, x=-0.381738, f=0.872811
thread 3, x=0.610161, f=0.728706
thread 3, x=0.610361, f=0.728576
thread 0, x=-0.892189, f=0.556792
thread 0, x=-0.891989, f=0.556903
thread 0, x=-0.891789, f=0.557014
thread 0, x=-0.891589, f=0.557124
thread 0, x=-0.891389, f=0.557235
thread 1, x=-0.381538, f=0.872927
thread 2, x=0.107111, f=0.988657
thread 1, x=-0.381338, f=0.873043
thread 2, x=0.107311, f=0.988616
thread 3, x=0.610561, f=0.728446
thread 3, x=0.610761, f=0.728317
thread 2, x=0.107511, f=0.988574
thread 0, x=-0.891189, f=0.557346
thread 0, x=-0.890989, f=0.557457
thread 1, x=-0.381138, f=0.873159
thread 1, x=-0.380938, f=0.873276
thread 2, x=0.107711, f=0.988531
thread 2, x=0.107911, f=0.988489
thread 2, x=0.108111, f=0.988447
thread 2, x=0.108311, f=0.988405
thread 2, x=0.108511, f=0.988362
thread 2, x=0.108711, f=0.988320
thread 2, x=0.108911, f=0.988277
thread 3, x=0.610961, f=0.728187
thread 3, x=0.611161, f=0.728057
thread 3, x=0.611361, f=0.727928
thread 3, x=0.611561, f=0.727798
thread 3, x=0.611761, f=0.727669
thread 3, x=0.611961, f=0.727539
thread 3, x=0.612161, f=0.727410
thread 3, x=0.612361, f=0.727280
thread 3, x=0.612561, f=0.727150
thread 0, x=-0.890789, f=0.557567
thread 2, x=0.109111, f=0.988235
thread 0, x=-0.890589, f=0.557678
thread 1, x=-0.380738, f=0.873392
thread 3, x=0.612761, f=0.727021
thread 3, x=0.612961, f=0.726891
thread 2, x=0.109311, f=0.988192
thread 2, x=0.109511, f=0.988149
thread 2, x=0.109711, f=0.988107
thread 2, x=0.109911, f=0.988064
thread 3, x=0.613161, f=0.726762
thread 0, x=-0.890389, f=0.557789
thread 0, x=-0.890189, f=0.557900
thread 1, x=-0.380538, f=0.873508
thread 0, x=-0.889989, f=0.558011
thread 2, x=0.110111, f=0.988021
thread 2, x=0.110311, f=0.987978
thread 2, x=0.110511, f=0.987935
thread 2, x=0.110711, f=0.987891
thread 2, x=0.110911, f=0.987848
thread 0, x=-0.889789, f=0.558122
thread 0, x=-0.889589, f=0.558232
thread 1, x=-0.380338, f=0.873624
thread 1, x=-0.380138, f=0.873740
thread 3, x=0.613361, f=0.726632
thread 1, x=-0.379938, f=0.873856
thread 2, x=0.111111, f=0.987805
thread 3, x=0.613561, f=0.726503
thread 3, x=0.613761, f=0.726373
thread 3, x=0.613961, f=0.726244
thread 3, x=0.614161, f=0.726114
thread 3, x=0.614361, f=0.725984
thread 0, x=-0.889389, f=0.558343
thread 3, x=0.614561, f=0.725855
thread 1, x=-0.379738, f=0.873972
thread 2, x=0.111311, f=0.987761
thread 3, x=0.614761, f=0.725725
thread 3, x=0.614961, f=0.725596
thread 3, x=0.615162, f=0.725466
thread 3, x=0.615362, f=0.725337
thread 3, x=0.615562, f=0.725207
thread 3, x=0.615762, f=0.725078
thread 2, x=0.111511, f=0.987718
thread 0, x=-0.889189, f=0.558454
thread 0, x=-0.888989, f=0.558565
thread 1, x=-0.379538, f=0.874088
thread 1, x=-0.379338, f=0.874204
thread 1, x=-0.379138, f=0.874320
thread 3, x=0.615962, f=0.724948
thread 2, x=0.111711, f=0.987674
thread 3, x=0.616162, f=0.724819
thread 2, x=0.111911, f=0.987631
thread 2, x=0.112111, f=0.987587
thread 1, x=-0.378938, f=0.874436
thread 1, x=-0.378738, f=0.874552
thread 2, x=0.112311, f=0.987543
thread 2, x=0.112511, f=0.987499
thread 2, x=0.112711, f=0.987456
thread 1, x=-0.378538, f=0.874668
thread 1, x=-0.378338, f=0.874784
thread 3, x=0.616362, f=0.724689
thread 3, x=0.616562, f=0.724560
thread 3, x=0.616762, f=0.724430
thread 3, x=0.616962, f=0.724301
thread 3, x=0.617162, f=0.724171
thread 2, x=0.112911, f=0.987412
thread 2, x=0.113111, f=0.987367
thread 2, x=0.113311, f=0.987323
thread 2, x=0.113511, f=0.987279
thread 0, x=-0.888789, f=0.558676
thread 0, x=-0.888589, f=0.558787
thread 0, x=-0.888389, f=0.558898
thread 2, x=0.113711, f=0.987235
thread 0, x=-0.888189, f=0.559009
thread 0, x=-0.887989, f=0.559120
thread 0, x=-0.887789, f=0.559231
thread 2, x=0.113911, f=0.987190
thread 2, x=0.114111, f=0.987146
thread 2, x=0.114311, f=0.987101
thread 2, x=0.114511, f=0.987057
thread 2, x=0.114711, f=0.987012
thread 2, x=0.114911, f=0.986967
thread 2, x=0.115112, f=0.986923
thread 2, x=0.115312, f=0.986878
thread 2, x=0.115512, f=0.986833
thread 0, x=-0.887589, f=0.559342
thread 0, x=-0.887389, f=0.559453
thread 0, x=-0.887189, f=0.559565
thread 0, x=-0.886989, f=0.559676
thread 0, x=-0.886789, f=0.559787
thread 0, x=-0.886589, f=0.559898
thread 0, x=-0.886389, f=0.560009
thread 0, x=-0.886189, f=0.560120
thread 0, x=-0.885989, f=0.560232
thread 0, x=-0.885789, f=0.560343
thread 0, x=-0.885589, f=0.560454
thread 0, x=-0.885389, f=0.560565
thread 0, x=-0.885189, f=0.560677
thread 0, x=-0.884988, f=0.560788
thread 0, x=-0.884788, f=0.560899
thread 0, x=-0.884588, f=0.561011
thread 0, x=-0.884388, f=0.561122
thread 0, x=-0.884188, f=0.561234
thread 0, x=-0.883988, f=0.561345
thread 2, x=0.115712, f=0.986788
thread 0, x=-0.883788, f=0.561456
thread 0, x=-0.883588, f=0.561568
thread 3, x=0.617362, f=0.724042
thread 1, x=-0.378138, f=0.874900
thread 2, x=0.115912, f=0.986743
thread 3, x=0.617562, f=0.723912
thread 3, x=0.617762, f=0.723783
thread 3, x=0.617962, f=0.723654
thread 3, x=0.618162, f=0.723524
thread 3, x=0.618362, f=0.723395
thread 3, x=0.618562, f=0.723265
thread 3, x=0.618762, f=0.723136
thread 2, x=0.116112, f=0.986697
thread 0, x=-0.883388, f=0.561679
thread 0, x=-0.883188, f=0.561791
thread 1, x=-0.377938, f=0.875015
thread 3, x=0.618962, f=0.723006
thread 3, x=0.619162, f=0.722877
thread 3, x=0.619362, f=0.722747
thread 3, x=0.619562, f=0.722618
thread 3, x=0.619762, f=0.722489
thread 1, x=-0.377738, f=0.875131
thread 1, x=-0.377538, f=0.875247
thread 1, x=-0.377338, f=0.875363
thread 1, x=-0.377138, f=0.875478
thread 1, x=-0.376938, f=0.875594
thread 1, x=-0.376738, f=0.875709
thread 1, x=-0.376538, f=0.875825
thread 1, x=-0.376338, f=0.875941
thread 1, x=-0.376138, f=0.876056
thread 2, x=0.116312, f=0.986652
thread 1, x=-0.375938, f=0.876171
thread 3, x=0.619962, f=0.722359
thread 0, x=-0.882988, f=0.561902
thread 2, x=0.116512, f=0.986607
thread 0, x=-0.882788, f=0.562014
thread 0, x=-0.882588, f=0.562126
thread 1, x=-0.375738, f=0.876287
thread 1, x=-0.375538, f=0.876402
thread 3, x=0.620162, f=0.722230
thread 2, x=0.116712, f=0.986561
thread 2, x=0.116912, f=0.986516
thread 2, x=0.117112, f=0.986470
thread 2, x=0.117312, f=0.986425
thread 2, x=0.117512, f=0.986379
thread 2, x=0.117712, f=0.986333
thread 2, x=0.117912, f=0.986287
thread 2, x=0.118112, f=0.986242
thread 1, x=-0.375338, f=0.876518
thread 1, x=-0.375138, f=0.876633
thread 1, x=-0.374937, f=0.876748
thread 3, x=0.620362, f=0.722100
thread 3, x=0.620562, f=0.721971
thread 3, x=0.620762, f=0.721842
thread 3, x=0.620962, f=0.721712
thread 3, x=0.621162, f=0.721583
thread 0, x=-0.882388, f=0.562237
thread 2, x=0.118312, f=0.986196
thread 0, x=-0.882188, f=0.562349
thread 0, x=-0.881988, f=0.562460
thread 0, x=-0.881788, f=0.562572
thread 1, x=-0.374737, f=0.876864
thread 1, x=-0.374537, f=0.876979
thread 0, x=-0.881588, f=0.562684
thread 0, x=-0.881388, f=0.562795
thread 0, x=-0.881188, f=0.562907
thread 0, x=-0.880988, f=0.563019
thread 3, x=0.621362, f=0.721453
thread 3, x=0.621562, f=0.721324
thread 3, x=0.621762, f=0.721195
thread 0, x=-0.880788, f=0.563130
thread 0, x=-0.880588, f=0.563242
thread 0, x=-0.880388, f=0.563354
thread 1, x=-0.374337, f=0.877094
thread 2, x=0.118512, f=0.986149
thread 2, x=0.118712, f=0.986103
thread 2, x=0.118912, f=0.986057
thread 2, x=0.119112, f=0.986011
thread 2, x=0.119312, f=0.985964
thread 1, x=-0.374137, f=0.877209
thread 1, x=-0.373937, f=0.877324
thread 0, x=-0.880188, f=0.563466
thread 1, x=-0.373737, f=0.877440
thread 3, x=0.621962, f=0.721065
thread 3, x=0.622162, f=0.720936
thread 1, x=-0.373537, f=0.877555
thread 1, x=-0.373337, f=0.877670
thread 3, x=0.622362, f=0.720807
thread 1, x=-0.373137, f=0.877785
thread 2, x=0.119512, f=0.985918
thread 1, x=-0.372937, f=0.877900
thread 3, x=0.622562, f=0.720677
thread 1, x=-0.372737, f=0.878015
thread 0, x=-0.879988, f=0.563577
thread 0, x=-0.879788, f=0.563689
thread 0, x=-0.879588, f=0.563801
thread 0, x=-0.879388, f=0.563913
thread 0, x=-0.879188, f=0.564025
thread 0, x=-0.878988, f=0.564137
thread 1, x=-0.372537, f=0.878130
thread 0, x=-0.878788, f=0.564249
thread 2, x=0.119712, f=0.985872
thread 3, x=0.622762, f=0.720548
thread 3, x=0.622962, f=0.720419
thread 3, x=0.623162, f=0.720289
thread 3, x=0.623362, f=0.720160
thread 3, x=0.623562, f=0.720031
thread 3, x=0.623762, f=0.719901
thread 1, x=-0.372337, f=0.878245
thread 1, x=-0.372137, f=0.878359
thread 1, x=-0.371937, f=0.878474
thread 1, x=-0.371737, f=0.878589
thread 1, x=-0.371537, f=0.878704
thread 1, x=-0.371337, f=0.878819
thread 1, x=-0.371137, f=0.878933
thread 1, x=-0.370937, f=0.879048
thread 1, x=-0.370737, f=0.879163
thread 1, x=-0.370537, f=0.879277
thread 1, x=-0.370337, f=0.879392
thread 1, x=-0.370137, f=0.879506
thread 1, x=-0.369937, f=0.879621
thread 1, x=-0.369737, f=0.879735
thread 1, x=-0.369537, f=0.879850
thread 1, x=-0.369337, f=0.879964
thread 1, x=-0.369137, f=0.880079
thread 1, x=-0.368937, f=0.880193
thread 1, x=-0.368737, f=0.880307
thread 1, x=-0.368537, f=0.880422
thread 3, x=0.623962, f=0.719772
thread 3, x=0.624162, f=0.719643
thread 3, x=0.624362, f=0.719513
thread 3, x=0.624562, f=0.719384
thread 3, x=0.624762, f=0.719255
thread 3, x=0.624962, f=0.719125
thread 3, x=0.625163, f=0.718996
thread 3, x=0.625363, f=0.718867
thread 3, x=0.625563, f=0.718738
thread 3, x=0.625763, f=0.718608
thread 3, x=0.625963, f=0.718479
thread 3, x=0.626163, f=0.718350
thread 3, x=0.626363, f=0.718220
thread 3, x=0.626563, f=0.718091
thread 3, x=0.626763, f=0.717962
thread 3, x=0.626963, f=0.717833
thread 3, x=0.627163, f=0.717703
thread 3, x=0.627363, f=0.717574
thread 3, x=0.627563, f=0.717445
thread 3, x=0.627763, f=0.717316
thread 2, x=0.119912, f=0.985825
thread 3, x=0.627963, f=0.717187
thread 2, x=0.120112, f=0.985778
thread 2, x=0.120312, f=0.985732
thread 2, x=0.120512, f=0.985685
thread 0, x=-0.878588, f=0.564361
thread 3, x=0.628163, f=0.717057
thread 0, x=-0.878388, f=0.564473
thread 3, x=0.628363, f=0.716928
thread 2, x=0.120712, f=0.985638
thread 1, x=-0.368337, f=0.880536
thread 1, x=-0.368137, f=0.880650
thread 0, x=-0.878188, f=0.564585
thread 0, x=-0.877988, f=0.564697
thread 0, x=-0.877788, f=0.564809
thread 1, x=-0.367937, f=0.880764
thread 1, x=-0.367737, f=0.880879
thread 1, x=-0.367537, f=0.880993
thread 3, x=0.628563, f=0.716799
thread 1, x=-0.367337, f=0.881107
thread 3, x=0.628763, f=0.716670
thread 1, x=-0.367137, f=0.881221
thread 0, x=-0.877588, f=0.564921
thread 2, x=0.120912, f=0.985591
thread 2, x=0.121112, f=0.985544
thread 2, x=0.121312, f=0.985497
thread 2, x=0.121512, f=0.985450
thread 3, x=0.628963, f=0.716541
thread 2, x=0.121712, f=0.985402
thread 3, x=0.629163, f=0.716411
thread 1, x=-0.366937, f=0.881335
thread 1, x=-0.366737, f=0.881449
thread 1, x=-0.366537, f=0.881563
thread 1, x=-0.366337, f=0.881677
thread 1, x=-0.366137, f=0.881791
thread 1, x=-0.365937, f=0.881905
thread 0, x=-0.877388, f=0.565033
thread 1, x=-0.365737, f=0.882018
thread 1, x=-0.365537, f=0.882132
thread 1, x=-0.365337, f=0.882246
thread 1, x=-0.365137, f=0.882360
thread 3, x=0.629363, f=0.716282
thread 1, x=-0.364936, f=0.882473
thread 0, x=-0.877188, f=0.565145
thread 2, x=0.121912, f=0.985355
thread 2, x=0.122112, f=0.985308
thread 2, x=0.122312, f=0.985260
thread 2, x=0.122512, f=0.985213
thread 2, x=0.122712, f=0.985165
thread 0, x=-0.876988, f=0.565257
thread 0, x=-0.876788, f=0.565369
thread 0, x=-0.876588, f=0.565481
thread 0, x=-0.876388, f=0.565593
thread 0, x=-0.876188, f=0.565705
thread 0, x=-0.875988, f=0.565818
thread 2, x=0.122912, f=0.985117
thread 0, x=-0.875788, f=0.565930
thread 1, x=-0.364736, f=0.882587
thread 0, x=-0.875588, f=0.566042
thread 3, x=0.629563, f=0.716153
thread 0, x=-0.875388, f=0.566154
thread 2, x=0.123112, f=0.985070
thread 2, x=0.123312, f=0.985022
thread 1, x=-0.364536, f=0.882701
thread 1, x=-0.364336, f=0.882814
thread 1, x=-0.364136, f=0.882928
thread 1, x=-0.363936, f=0.883041
thread 1, x=-0.363736, f=0.883155
thread 3, x=0.629763, f=0.716024
thread 3, x=0.629963, f=0.715895
thread 3, x=0.630163, f=0.715766
thread 3, x=0.630363, f=0.715636
thread 3, x=0.630563, f=0.715507
thread 3, x=0.630763, f=0.715378
thread 3, x=0.630963, f=0.715249
thread 3, x=0.631163, f=0.715120
thread 3, x=0.631363, f=0.714991
thread 3, x=0.631563, f=0.714862
thread 3, x=0.631763, f=0.714733
thread 3, x=0.631963, f=0.714603
thread 3, x=0.632163, f=0.714474
thread 3, x=0.632363, f=0.714345
thread 3, x=0.632563, f=0.714216
thread 3, x=0.632763, f=0.714087
thread 3, x=0.632963, f=0.713958
thread 3, x=0.633163, f=0.713829
thread 3, x=0.633363, f=0.713700
thread 3, x=0.633563, f=0.713571
thread 0, x=-0.875188, f=0.566266
thread 0, x=-0.874987, f=0.566379
thread 0, x=-0.874787, f=0.566491
thread 0, x=-0.874587, f=0.566603
thread 0, x=-0.874387, f=0.566716
thread 0, x=-0.874187, f=0.566828
thread 0, x=-0.873987, f=0.566940
thread 3, x=0.633763, f=0.713442
thread 2, x=0.123512, f=0.984974
thread 2, x=0.123712, f=0.984926
thread 1, x=-0.363536, f=0.883268
thread 1, x=-0.363336, f=0.883382
thread 0, x=-0.873787, f=0.567053
thread 2, x=0.123912, f=0.984878
thread 0, x=-0.873587, f=0.567165
thread 0, x=-0.873387, f=0.567278
thread 0, x=-0.873187, f=0.567390
thread 1, x=-0.363136, f=0.883495
thread 0, x=-0.872987, f=0.567502
thread 3, x=0.633963, f=0.713313
thread 3, x=0.634163, f=0.713184
thread 3, x=0.634363, f=0.713055
thread 3, x=0.634563, f=0.712926
thread 3, x=0.634763, f=0.712797
thread 3, x=0.634963, f=0.712668
thread 1, x=-0.362936, f=0.883609
thread 1, x=-0.362736, f=0.883722
thread 1, x=-0.362536, f=0.883835
thread 1, x=-0.362336, f=0.883949
thread 0, x=-0.872787, f=0.567615
thread 1, x=-0.362136, f=0.884062
thread 3, x=0.635164, f=0.712539
thread 3, x=0.635364, f=0.712410
thread 3, x=0.635564, f=0.712281
thread 2, x=0.124112, f=0.984830
thread 2, x=0.124312, f=0.984782
thread 2, x=0.124512, f=0.984733
thread 2, x=0.124712, f=0.984685
thread 2, x=0.124912, f=0.984637
thread 2, x=0.125113, f=0.984588
thread 0, x=-0.872587, f=0.567727
thread 0, x=-0.872387, f=0.567840
thread 0, x=-0.872187, f=0.567953
thread 0, x=-0.871987, f=0.568065
thread 2, x=0.125313, f=0.984540
thread 0, x=-0.871787, f=0.568178
thread 3, x=0.635764, f=0.712152
thread 3, x=0.635964, f=0.712023
thread 0, x=-0.871587, f=0.568290
thread 0, x=-0.871387, f=0.568403
thread 2, x=0.125513, f=0.984491
thread 1, x=-0.361936, f=0.884175
thread 3, x=0.636164, f=0.711894
thread 2, x=0.125713, f=0.984442
thread 2, x=0.125913, f=0.984393
thread 2, x=0.126113, f=0.984345
thread 2, x=0.126313, f=0.984296
thread 2, x=0.126513, f=0.984247
thread 3, x=0.636364, f=0.711765
thread 0, x=-0.871187, f=0.568515
thread 0, x=-0.870987, f=0.568628
thread 0, x=-0.870787, f=0.568741
thread 0, x=-0.870587, f=0.568854
thread 0, x=-0.870387, f=0.568966
thread 0, x=-0.870187, f=0.569079
thread 0, x=-0.869987, f=0.569192
thread 0, x=-0.869787, f=0.569304
thread 2, x=0.126713, f=0.984198
thread 2, x=0.126913, f=0.984148
thread 2, x=0.127113, f=0.984099
thread 2, x=0.127313, f=0.984050
thread 2, x=0.127513, f=0.984001
thread 3, x=0.636564, f=0.711636
thread 2, x=0.127713, f=0.983951
thread 1, x=-0.361736, f=0.884288
thread 3, x=0.636764, f=0.711507
thread 3, x=0.636964, f=0.711378
thread 2, x=0.127913, f=0.983902
thread 1, x=-0.361536, f=0.884401
thread 1, x=-0.361336, f=0.884514
thread 0, x=-0.869587, f=0.569417
thread 3, x=0.637164, f=0.711249
thread 3, x=0.637364, f=0.711120
thread 3, x=0.637564, f=0.710991
thread 3, x=0.637764, f=0.710862
thread 0, x=-0.869387, f=0.569530
thread 0, x=-0.869187, f=0.569643
thread 0, x=-0.868987, f=0.569756
thread 0, x=-0.868787, f=0.569869
thread 0, x=-0.868587, f=0.569981
thread 0, x=-0.868387, f=0.570094
thread 0, x=-0.868187, f=0.570207
thread 0, x=-0.867987, f=0.570320
thread 0, x=-0.867787, f=0.570433
thread 0, x=-0.867587, f=0.570546
thread 0, x=-0.867387, f=0.570659
thread 2, x=0.128113, f=0.983852
thread 0, x=-0.867187, f=0.570772
thread 1, x=-0.361136, f=0.884628
thread 3, x=0.637964, f=0.710733
thread 3, x=0.638164, f=0.710604
thread 3, x=0.638364, f=0.710475
thread 3, x=0.638564, f=0.710346
thread 3, x=0.638764, f=0.710218
thread 3, x=0.638964, f=0.710089
thread 3, x=0.639164, f=0.709960
thread 3, x=0.639364, f=0.709831
thread 3, x=0.639564, f=0.709702
thread 3, x=0.639764, f=0.709573
thread 3, x=0.639964, f=0.709444
thread 3, x=0.640164, f=0.709315
thread 3, x=0.640364, f=0.709187
thread 2, x=0.128313, f=0.983802
thread 3, x=0.640564, f=0.709058
thread 2, x=0.128513, f=0.983753
thread 2, x=0.128713, f=0.983703
thread 1, x=-0.360936, f=0.884741
thread 3, x=0.640764, f=0.708929
thread 3, x=0.640964, f=0.708800
thread 3, x=0.641164, f=0.708671
thread 3, x=0.641364, f=0.708542
thread 3, x=0.641564, f=0.708414
thread 3, x=0.641764, f=0.708285
thread 2, x=0.128913, f=0.983653
thread 0, x=-0.866987, f=0.570885
thread 2, x=0.129113, f=0.983603
thread 1, x=-0.360736, f=0.884854
thread 1, x=-0.360536, f=0.884967
thread 2, x=0.129313, f=0.983553
thread 2, x=0.129513, f=0.983503
thread 2, x=0.129713, f=0.983453
thread 2, x=0.129913, f=0.983403
thread 2, x=0.130113, f=0.983352
thread 0, x=-0.866787, f=0.570998
thread 3, x=0.641964, f=0.708156
thread 0, x=-0.866587, f=0.571111
thread 0, x=-0.866387, f=0.571224
thread 3, x=0.642164, f=0.708027
thread 0, x=-0.866187, f=0.571337
thread 2, x=0.130313, f=0.983302
thread 0, x=-0.865987, f=0.571451
thread 3, x=0.642364, f=0.707899
thread 1, x=-0.360336, f=0.885079
thread 1, x=-0.360136, f=0.885192
thread 2, x=0.130513, f=0.983252
thread 3, x=0.642564, f=0.707770
thread 3, x=0.642764, f=0.707641
thread 3, x=0.642964, f=0.707512
thread 3, x=0.643164, f=0.707384
thread 3, x=0.643364, f=0.707255
thread 3, x=0.643564, f=0.707126
thread 0, x=-0.865787, f=0.571564
thread 0, x=-0.865587, f=0.571677
thread 1, x=-0.359936, f=0.885305
thread 0, x=-0.865387, f=0.571790
thread 3, x=0.643764, f=0.706997
thread 3, x=0.643964, f=0.706869
thread 3, x=0.644164, f=0.706740
thread 3, x=0.644364, f=0.706611
thread 3, x=0.644564, f=0.706482
thread 3, x=0.644764, f=0.706354
thread 3, x=0.644964, f=0.706225
thread 1, x=-0.359736, f=0.885418
thread 1, x=-0.359536, f=0.885531
thread 1, x=-0.359336, f=0.885644
thread 1, x=-0.359136, f=0.885756
thread 3, x=0.645165, f=0.706096
thread 1, x=-0.358936, f=0.885869
thread 2, x=0.130713, f=0.983201
thread 2, x=0.130913, f=0.983151
thread 1, x=-0.358736, f=0.885982
thread 0, x=-0.865187, f=0.571903
thread 3, x=0.645365, f=0.705968
thread 0, x=-0.864986, f=0.572016
thread 0, x=-0.864786, f=0.572130
thread 0, x=-0.864586, f=0.572243
thread 3, x=0.645565, f=0.705839
thread 3, x=0.645765, f=0.705710
thread 3, x=0.645965, f=0.705582
thread 3, x=0.646165, f=0.705453
thread 0, x=-0.864386, f=0.572356
thread 1, x=-0.358536, f=0.886094
thread 0, x=-0.864186, f=0.572469
thread 2, x=0.131113, f=0.983100
thread 2, x=0.131313, f=0.983049
thread 2, x=0.131513, f=0.982998
thread 2, x=0.131713, f=0.982947
thread 3, x=0.646365, f=0.705324
thread 3, x=0.646565, f=0.705196
thread 3, x=0.646765, f=0.705067
thread 3, x=0.646965, f=0.704939
thread 3, x=0.647165, f=0.704810
thread 3, x=0.647365, f=0.704681
thread 1, x=-0.358336, f=0.886207
thread 1, x=-0.358136, f=0.886320
thread 2, x=0.131913, f=0.982897
thread 2, x=0.132113, f=0.982846
thread 2, x=0.132313, f=0.982794
thread 2, x=0.132513, f=0.982743
thread 1, x=-0.357936, f=0.886432
